articulo,topico,score
Artículo 352,Autonomía fiscal,0.0013219938846305013
Artículo 352,Defensoría del Pueblo y de la Niñez,0.0012532586697489023
Artículo 352,Bienes comunes naturales,0.0011625303886830807
Artículo 352,Estatuto de los minerales,0.0010523245437070727
Artículo 352,Defensoría de la Naturaleza,0.0010074857855215669
Artículo 352,Ruralidad,0.0009380055707879364
Artículo 352,Nacionalidad y ciudadanía,0.0008764396188780665
Artículo 352,Sufragio y sistema electoral,0.0007433727732859552
Artículo 352,Estatuto de las aguas,0.0007178809610195458
Artículo 352,Derechos de la naturaleza,0.0006057286518625915
Artículo 353,Contraloría general de la república,0.48485082387924194
Artículo 353,Poder ejecutivo,0.09440109878778458
Artículo 353,Ministerio Público,0.07101097702980042
Artículo 353,Órganos autónomos constitucionales,0.06639193743467331
Artículo 353,Principios y disposiciones generales,0.060198064893484116
Artículo 353,Acciones constitucionales,0.03546249493956566
Artículo 353,Poder legislativo,0.027986546978354454
Artículo 353,Consejo de la Justicia,0.01935585029423237
Artículo 353,Comuna autónoma,0.014729846268892288
Artículo 353,Proceso de creación de leyes,0.013308489695191383
Artículo 353,Participación y representación,0.010055482387542725
Artículo 353,Corte Constitucional,0.01001589186489582
Artículo 353,Región autónoma,0.008938183076679707
Artículo 353,Autonomía fiscal,0.008851573802530766
Artículo 353,Provincia,0.00878136046230793
Artículo 353,Buen gobierno y función pública,0.006243988871574402
Artículo 353,Tipos de democracia,0.006176026538014412
Artículo 353,Territorios especiales,0.005945597309619188
Artículo 353,Defensoría Penal Pública,0.004878995940089226
Artículo 353,Organización territorial,0.0043722232803702354
Artículo 353,Banco Central,0.004017923027276993
Artículo 353,Reforma Constitucional,0.003628829261288047
Artículo 353,Sobre los derechos,0.0033472226932644844
Artículo 353,Cambio de Constitución,0.002924584550783038
Artículo 353,Nacionalidad y ciudadanía,0.002806450240314007
Artículo 353,Sistemas de justicia,0.0023650554940104485
Artículo 353,Derechos fundamentales,0.0022499109618365765
Artículo 353,Agencia Nacional de Protección de Datos,0.002210767939686775
Artículo 353,Bienes comunes naturales,0.0021826697047799826
Artículo 353,Estatuto de los minerales,0.0021474328823387623
Artículo 353,Defensoría de la Naturaleza,0.0018117729341611266
Artículo 353,Defensoría del Pueblo y de la Niñez,0.001704584457911551
Artículo 353,Ruralidad,0.0016080616042017937
Artículo 353,Autonomías territoriales indígenas,0.0015568918315693736
Artículo 353,Estatuto de las aguas,0.001256881863810122
Artículo 353,Derechos de la naturaleza,0.0011593131348490715
Artículo 353,Sufragio y sistema electoral,0.0010661276755854487
Artículo 354,Contraloría general de la república,0.4979604184627533
Artículo 354,Participación y representación,0.10793640464544296
Artículo 354,Órganos autónomos constitucionales,0.08749520778656006
Artículo 354,Principios y disposiciones generales,0.048855312168598175
Artículo 354,Poder ejecutivo,0.03302294760942459
Artículo 354,Acciones constitucionales,0.02874697558581829
Artículo 354,Ministerio Público,0.021231669932603836
Artículo 354,Autonomía fiscal,0.019268035888671875
Artículo 354,Región autónoma,0.01483211200684309
Artículo 354,Comuna autónoma,0.01197007019072771
Artículo 354,Defensoría Penal Pública,0.011668222025036812
Artículo 354,Estatuto de los minerales,0.009939761832356453
Artículo 354,Provincia,0.00981005746871233
Artículo 354,Poder legislativo,0.009709559381008148
Artículo 354,Consejo de la Justicia,0.008769477717578411
Artículo 354,Tipos de democracia,0.008060449734330177
Artículo 354,Corte Constitucional,0.007844403386116028
Artículo 354,Defensoría del Pueblo y de la Niñez,0.005992543417960405
Artículo 354,Agencia Nacional de Protección de Datos,0.005860750563442707
Artículo 354,Organización territorial,0.005239016842097044
Artículo 354,Buen gobierno y función pública,0.004575258586555719
Artículo 354,Banco Central,0.004001111723482609
Artículo 354,Territorios especiales,0.003662511706352234
Artículo 354,Nacionalidad y ciudadanía,0.003575283568352461
Artículo 354,Derechos fundamentales,0.0033191777765750885
Artículo 354,Reforma Constitucional,0.003122166031971574
Artículo 354,Sufragio y sistema electoral,0.002821880392730236
Artículo 354,Sistemas de justicia,0.002806666074320674
Artículo 354,Sobre los derechos,0.0028061456978321075
Artículo 354,Cambio de Constitución,0.002589392475783825
Artículo 354,Defensoría de la Naturaleza,0.0024129317607730627
Artículo 354,Proceso de creación de leyes,0.002281506545841694
Artículo 354,Estatuto de las aguas,0.001958211651071906
Artículo 354,Bienes comunes naturales,0.001644836738705635
Artículo 354,Ruralidad,0.0015563409542664886
Artículo 354,Derechos de la naturaleza,0.001352597028017044
Artículo 354,Autonomías territoriales indígenas,0.0013006235240027308
Artículo 355,Organización territorial,0.32619455456733704
Artículo 355,Contraloría general de la república,0.21291987597942352
Artículo 355,Región autónoma,0.07771338522434235
Artículo 355,Órganos autónomos constitucionales,0.06903141736984253
Artículo 355,Buen gobierno y función pública,0.048080023378133774
Artículo 355,Territorios especiales,0.03307177871465683
Artículo 355,Poder ejecutivo,0.03251450136303902
Artículo 355,Principios y disposiciones generales,0.0264491718262434
Artículo 355,Autonomía fiscal,0.021391093730926514
Artículo 355,Provincia,0.018074123188853264
Artículo 355,Acciones constitucionales,0.015299209393560886
Artículo 355,Comuna autónoma,0.012887416407465935
Artículo 355,Ministerio Público,0.011430676095187664
Artículo 355,Poder legislativo,0.011124593205749989
Artículo 355,Participación y representación,0.009536979719996452
Artículo 355,Proceso de creación de leyes,0.006418583448976278
Artículo 355,Tipos de democracia,0.0051269386895000935
Artículo 355,Reforma Constitucional,0.0048963469453155994
Artículo 355,Consejo de la Justicia,0.0047251079231500626
Artículo 355,Corte Constitucional,0.004627181217074394
Artículo 355,Sobre los derechos,0.004353662487119436
Artículo 355,Defensoría Penal Pública,0.00433313986286521
Artículo 355,Sistemas de justicia,0.0042808772996068
Artículo 355,Nacionalidad y ciudadanía,0.0041966866701841354
Artículo 355,Cambio de Constitución,0.0038649977650493383
Artículo 355,Derechos fundamentales,0.0037695548962801695
Artículo 355,Ruralidad,0.0036896218080073595
Artículo 355,Estatuto de los minerales,0.0032392905559390783
Artículo 355,Autonomías territoriales indígenas,0.0024827381130307913
Artículo 355,Banco Central,0.0023042079992592335
Artículo 355,Agencia Nacional de Protección de Datos,0.0019842232577502728
Artículo 355,Defensoría del Pueblo y de la Niñez,0.0018404684960842133
Artículo 355,Defensoría de la Naturaleza,0.001826252555474639
Artículo 355,Bienes comunes naturales,0.001760750776156783
Artículo 355,Estatuto de las aguas,0.00164506072178483
Artículo 355,Derechos de la naturaleza,0.0014859001385048032
Artículo 355,Sufragio y sistema electoral,0.0014296299777925014
Artículo 356,Poder ejecutivo,0.22610706090927124
Artículo 356,Banco Central,0.16122138500213623
Artículo 356,Contraloría general de la república,0.10291513800621033
Artículo 356,Órganos autónomos constitucionales,0.09385910630226135
Artículo 356,Poder legislativo,0.07979936897754669
Artículo 356,Acciones constitucionales,0.0741957575082779
Artículo 356,Ministerio Público,0.06060677766799927
Artículo 356,Principios y disposiciones generales,0.027227530255913734
Artículo 356,Corte Constitucional,0.016866758465766907
Artículo 356,Autonomía fiscal,0.016706569120287895
Artículo 356,Participación y representación,0.01470913551747799
Artículo 356,Proceso de creación de leyes,0.013064796105027199
Artículo 356,Tipos de democracia,0.010683446191251278
Artículo 356,Defensoría Penal Pública,0.010134002193808556
Artículo 356,Consejo de la Justicia,0.009789308533072472
Artículo 356,Organización territorial,0.009576642885804176
Artículo 356,Nacionalidad y ciudadanía,0.009403419680893421
Artículo 356,Región autónoma,0.007973792031407356
Artículo 356,Sobre los derechos,0.007688341196626425
Artículo 356,Comuna autónoma,0.007680140435695648
Artículo 356,Sistemas de justicia,0.004998006392270327
Artículo 356,Defensoría de la Naturaleza,0.003742918372154236
Artículo 356,Reforma Constitucional,0.00328292278572917
Artículo 356,Territorios especiales,0.002738606883212924
Artículo 356,Agencia Nacional de Protección de Datos,0.0025305377785116434
Artículo 356,Cambio de Constitución,0.002504244912415743
Artículo 356,Estatuto de los minerales,0.0024287234991788864
Artículo 356,Provincia,0.0024247856345027685
Artículo 356,Bienes comunes naturales,0.0023879408836364746
Artículo 356,Buen gobierno y función pública,0.0020013130269944668
Artículo 356,Derechos de la naturaleza,0.001999473664909601
Artículo 356,Ruralidad,0.001934668398462236
Artículo 356,Derechos fundamentales,0.0019318039994686842
Artículo 356,Autonomías territoriales indígenas,0.0015857547987252474
Artículo 356,Defensoría del Pueblo y de la Niñez,0.0014352892758324742
Artículo 356,Sufragio y sistema electoral,0.0014226612402126193
Artículo 356,Estatuto de las aguas,0.0004418653261382133
Artículo 357,Banco Central,0.3909568786621094
Artículo 357,Comuna autónoma,0.274318128824234
Artículo 357,Autonomía fiscal,0.12177424877882004
Artículo 357,Órganos autónomos constitucionales,0.09369997680187225
Artículo 357,Región autónoma,0.03577322140336037
Artículo 357,Poder ejecutivo,0.016655225306749344
Artículo 357,Poder legislativo,0.014897158369421959
Artículo 357,Principios y disposiciones generales,0.014472034759819508
Artículo 357,Contraloría general de la república,0.006767038255929947
Artículo 357,Acciones constitucionales,0.006317641120404005
Artículo 357,Proceso de creación de leyes,0.003003474324941635
Artículo 357,Consejo de la Justicia,0.0018617521272972226
Artículo 357,Ministerio Público,0.0018250319408252835
Artículo 357,Participación y representación,0.001639480935409665
Artículo 357,Tipos de democracia,0.0014870234299451113
Artículo 357,Cambio de Constitución,0.0014193858951330185
Artículo 357,Defensoría Penal Pública,0.0011898737866431475
Artículo 357,Reforma Constitucional,0.0011816911865025759
Artículo 357,Nacionalidad y ciudadanía,0.001020115683786571
Artículo 357,Buen gobierno y función pública,0.0008624378824606538
Artículo 357,Sistemas de justicia,0.0008443871629424393
Artículo 357,Corte Constitucional,0.0007665137527510524
Artículo 357,Organización territorial,0.0006961986073292792
Artículo 357,Territorios especiales,0.0006804574513807893
Artículo 357,Estatuto de los minerales,0.0006530825048685074
Artículo 357,Sobre los derechos,0.0006392651121132076
Artículo 357,Provincia,0.0006042047752998769
Artículo 357,Defensoría de la Naturaleza,0.0005003325059078634
Artículo 357,Defensoría del Pueblo y de la Niñez,0.0004912845906801522
Artículo 357,Derechos de la naturaleza,0.0004888125695288181
Artículo 357,Ruralidad,0.00045439606765285134
Artículo 357,Agencia Nacional de Protección de Datos,0.0004293264646548778
Artículo 357,Bienes comunes naturales,0.0003973775892518461
Artículo 357,Autonomías territoriales indígenas,0.00033780094236135483
Artículo 357,Estatuto de las aguas,0.0003344252472743392
Artículo 357,Sufragio y sistema electoral,0.0003177073085680604
Artículo 357,Derechos fundamentales,0.0002425347629468888
Artículo 358,Banco Central,0.25358274579048157
Artículo 358,Principios y disposiciones generales,0.16983754932880402
Artículo 358,Poder ejecutivo,0.14025314152240753
Artículo 358,Acciones constitucionales,0.10608015954494476
Artículo 358,Contraloría general de la república,0.09309151768684387
Artículo 358,Buen gobierno y función pública,0.07307466119527817
Artículo 358,Órganos autónomos constitucionales,0.040723275393247604
Artículo 358,Autonomía fiscal,0.0291749220341444
Artículo 358,Defensoría de la Naturaleza,0.022235576063394547
Artículo 358,Ministerio Público,0.021437805145978928
Artículo 358,Bienes comunes naturales,0.01592085510492325
Artículo 358,Poder legislativo,0.007857860997319221
Artículo 358,Derechos de la naturaleza,0.006564998533576727
Artículo 358,Derechos fundamentales,0.005094362422823906
Artículo 358,Provincia,0.002515956060960889
Artículo 358,Participación y representación,0.0023554624058306217
Artículo 358,Comuna autónoma,0.0022963371593505144
Artículo 358,Sobre los derechos,0.0017632446251809597
Artículo 358,Corte Constitucional,0.0010478622280061245
Artículo 358,Consejo de la Justicia,0.0008742656209506094
Artículo 358,Defensoría Penal Pública,0.0005867261788807809
Artículo 358,Territorios especiales,0.00045565509935840964
